Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-79.33,20.0,4.46,-44.0,2.91,-25.0,0.55
-79.39,20.0,4.44,-42.0,2.89,-20.0,0.55
-79.03,20.0,8.44,-39.0,2.88,-15.0,2.56
-78.72,20.0,8.41,-37.0,2.86,-5.0,4.55
-78.26,20.0,10.36,-34.0,2.85,5.0,6.51
-77.46,20.0,14.28,-26.0,2.83,20.0,8.45
-76.76,20.0,14.2,-22.0,2.82,44.0,10.38
-76.07,20.0,14.87,-15.0,3.59,-61.0,10.28
-75.19,20.0,17.53,-8.0,4.36,-60.0,10.17
-74.53,20.0,16.22,1.0,5.15,-58.0,10.07
-73.87,20.0,16.89,14.0,5.92,-57.0,9.97
-73.0,20.0,19.58,31.0,6.7,-55.0,9.87
-72.41,20.0,17.44,-62.0,6.67,-54.0,9.77
-71.88,20.0,17.31,-61.0,6.64,-53.0,9.68
-71.21,20.0,19.18,-59.0,6.6,-52.0,9.58
-70.79,20.0,17.05,-59.0,6.57,-51.0,9.48
-70.41,20.0,16.93,-58.0,6.54,-50.0,9.39
-69.96,20.0,17.8,-57.0,6.5,-48.0,9.3
-69.66,20.0,16.67,-56.0,6.47,-45.0,9.2
-69.38,20.0,16.55,-56.0,6.44,-44.0,9.11
-69.02,20.0,17.43,-55.0,6.41,-41.0,9.02
-68.79,20.0,16.3,-55.0,6.37,-39.0,8.93
-68.59,20.0,16.18,-54.0,6.34,-36.0,8.84
-68.3,20.0,17.06,-53.0,6.31,-34.0,8.75
-68.14,20.0,15.94,-52.0,6.28,-31.0,8.66
-68.0,20.0,15.83,-51.0,6.25,-26.0,8.58
-67.76,20.0,16.71,-49.0,6.22,-22.0,8.49
-67.35,20.0,18.6,-48.0,6.19,-16.0,10.41
-66.87,20.0,19.48,-46.0,6.16,8.0,12.32
-66.11,20.0,22.33,-46.0,6.12,26.0,14.2
-65.49,20.0,21.16,-44.0,6.09,-62.0,14.06
-64.91,20.0,20.98,-43.0,6.06,-55.0,13.92
-64.25,20.0,21.82,-42.0,6.03,-48.0,13.78
-63.72,20.0,20.65,-39.0,6.0,-40.0,13.64
-63.2,20.0,20.48,-38.0,5.97,-31.0,13.51
-62.61,20.0,21.32,-35.0,5.94,-20.0,13.37
-61.73,20.0,24.16,-29.0,5.91,-6.0,15.24
-60.86,20.0,23.99,-26.0,5.88,14.0,17.11
-60.0,20.0,23.79,-22.0,5.85,-62.0,16.94
-58.97,20.0,25.39,-16.0,6.62,-48.0,16.77
-57.95,20.0,25.01,-9.0,7.41,-46.0,16.6
-56.73,20.0,26.61,0.0,8.17,-46.0,16.43
-55.4,20.0,27.23,11.0,8.96,-45.0,16.27
-54.04,20.0,26.81,25.0,9.7,-45.0,16.11
-52.61,20.0,26.6,-62.0,9.65,-45.0,15.95
-51.0,20.0,27.39,-60.0,9.6,-44.0,15.79
-49.36,20.0,26.18,-61.0,9.55,-43.0,15.63
-47.49,20.0,26.98,-61.0,9.51,-42.0,15.47
-45.42,20.0,26.78,-61.0,9.46,-41.0,15.32
-43.21,20.0,25.58,-61.0,9.41,-41.0,15.16
-40.69,20.0,25.38,-61.0,9.36,-40.0,15.01
-37.68,20.0,26.18,-59.0,9.32,-39.0,14.86
-34.23,20.0,24.98,-59.0,9.27,-37.0,14.71
-30.06,20.0,24.79,-59.0,9.22,-36.0,14.57
-24.79,20.0,25.6,-59.0,9.18,-35.0,14.42
-18.16,20.0,24.41,-59.0,9.13,-33.0,14.28
-9.38,20.0,24.22,-59.0,9.09,-31.0,14.13
3.0,20.0,26.03,-58.0,9.04,-28.0,13.99
21.05,20.0,23.85,-58.0,9.0,-25.0,13.85
-65.0,20.0,23.67,-58.0,8.95,-23.0,13.71
-64.33,20.0,27.51,-58.0,8.91,-19.0,15.61
-63.69,20.0,27.33,-58.0,8.86,-7.0,17.47
-62.87,20.0,29.13,-57.0,8.82,1.0,19.31
-61.67,20.0,32.91,-57.0,8.77,12.0,21.13
-60.5,20.0,32.65,-57.0,8.73,29.0,22.93
-59.33,20.0,32.38,-57.0,8.69,-62.0,22.7
-57.97,20.0,34.11,-57.0,8.64,-62.0,22.47
-56.79,20.0,31.84,-56.0,8.6,-63.0,22.24
-55.58,20.0,31.58,-56.0,8.56,-63.0,22.02
-54.23,20.0,32.32,-56.0,8.51,-64.0,21.8
-52.93,20.0,31.05,-56.0,8.47,-64.0,21.58
-51.55,20.0,30.8,-55.0,8.43,-66.0,21.37
-49.98,20.0,31.54,-55.0,8.39,-66.0,21.15
-48.39,20.0,30.29,-54.0,8.34,-67.0,20.94
-46.66,20.0,30.04,-54.0,8.3,-67.0,20.73
-44.53,20.0,31.79,-54.0,8.26,-67.0,20.53
-42.34,20.0,29.54,-54.0,8.22,-68.0,20.32
-39.84,20.0,29.3,-53.0,8.18,-68.0,20.12
-36.73,20.0,31.05,-53.0,8.14,-68.0,19.92
-33.25,20.0,28.81,-52.0,8.1,-70.0,19.72
-29.01,20.0,28.58,-51.0,8.06,-70.0,19.52
-23.54,20.0,30.34,-51.0,8.02,-70.0,19.32
-16.7,20.0,28.11,-51.0,7.98,-70.0,19.13
-7.56,20.0,27.88,-49.0,7.94,-71.0,18.94
5.44,20.0,29.65,-48.0,7.9,-71.0,18.75
24.6,20.0,27.42,-48.0,7.86,-71.0,18.56
-65.0,20.0,27.2,-47.0,7.82,-71.0,18.38
-64.82,20.0,27.97,-46.0,7.78,-71.0,18.19
-64.66,20.0,27.75,-46.0,7.74,-71.0,18.01
-64.62,20.0,26.53,-44.0,7.7,-71.0,17.83
-64.6,20.0,26.32,-43.0,7.66,-71.0,17.65
-64.49,20.0,27.1,-42.0,7.62,-71.0,17.48
-64.51,20.0,25.89,-38.0,7.59,-71.0,17.3
-64.54,20.0,25.68,-37.0,7.55,-71.0,17.13
-64.48,20.0,26.47,-35.0,7.51,-71.0,16.96
-64.55,20.0,25.26,-32.0,7.47,-71.0,16.79
-64.62,20.0,25.06,-30.0,7.44,-71.0,16.62
-64.52,20.0,26.85,-27.0,7.4,-71.0,16.45
-64.63,20.0,24.65,-23.0,7.36,-71.0,16.29
-64.67,20.0,25.27,-18.0,8.15,-71.0,16.13
-64.44,20.0,27.9,-13.0,8.93,-71.0,15.97
-64.36,20.0,26.49,-5.0,9.68,-71.0,15.81
-64.2,20.0,27.11,16.0,10.46,-71.0,15.65
-63.79,20.0,29.7,37.0,11.2,-71.0,15.49
-63.6,20.0,27.48,-62.0,11.15,-69.0,15.34
-63.43,20.0,27.28,-62.0,11.09,-70.0,15.18
-63.07,20.0,29.07,-62.0,11.04,-70.0,15.03
-62.94,20.0,26.86,-62.0,10.98,-70.0,14.88
-62.82,20.0,26.66,-62.0,10.93,-70.0,14.73
-62.51,20.0,28.46,-62.0,10.87,-70.0,14.58
-62.43,20.0,26.26,-62.0,10.82,-70.0,14.44
-62.35,20.0,26.06,-62.0,10.76,-70.0,14.29
-62.1,20.0,27.86,-59.0,10.71,-70.0,14.15
-62.05,20.0,25.67,-57.0,10.66,-70.0,14.01
-62.03,20.0,25.47,-55.0,10.6,-70.0,13.87
-61.81,20.0,27.28,-51.0,10.55,-68.0,13.73
-61.82,20.0,25.09,-46.0,10.5,-68.0,13.59
-61.83,20.0,24.9,-39.0,10.45,-68.0,13.46
-61.66,20.0,26.72,-32.0,10.39,-68.0,13.32
-61.71,20.0,24.53,-23.0,10.34,-68.0,13.19
-61.68,20.0,25.16,-10.0,11.1,-68.0,13.06
-61.39,20.0,27.77,4.0,11.84,-68.0,12.93
-61.24,20.0,26.37,25.0,12.57,-68.0,12.8
-61.1,20.0,26.18,-62.0,12.51,-68.0,12.67
-60.77,20.0,27.99,-51.0,12.44,-68.0,12.54
-60.65,20.0,25.8,-27.0,12.38,-68.0,12.42
-60.47,20.0,26.43,-12.0,13.13,-68.0,12.29
-60.01,20.0,29.07,-5.0,13.9,-67.0,12.17
-59.68,20.0,27.68,2.0,14.63,-67.0,12.05
-59.27,20.0,28.32,14.0,15.39,-67.0,11.93
-58.59,20.0,30.92,30.0,16.11,-67.0,11.81
-58.11,20.0,28.72,-62.0,16.03,-67.0,11.69
-57.63,20.0,28.53,-63.0,15.95,-67.0,11.57
-56.94,20.0,30.33,-64.0,15.87,-67.0,11.46
-56.44,20.0,28.14,-66.0,15.79,-67.0,11.34
-55.93,20.0,27.95,-67.0,15.71,-67.0,11.23
-55.22,20.0,29.75,-69.0,15.64,-66.0,11.12
-54.68,20.0,27.57,-70.0,15.56,-66.0,11.01
-54.12,20.0,27.38,-71.0,15.48,-65.0,10.9
-53.43,20.0,28.19,-71.0,15.4,-66.0,10.79
-52.82,20.0,27.01,-72.0,15.33,-66.0,10.68
-52.18,20.0,26.82,-74.0,15.25,-66.0,10.57
-51.39,20.0,27.64,-74.0,15.17,-66.0,10.47
-50.66,20.0,26.46,-75.0,15.1,-66.0,10.36
-49.87,20.0,26.28,-75.0,15.02,-66.0,10.26
-48.92,20.0,27.1,-75.0,14.95,-64.0,10.16
-47.88,20.0,26.93,-76.0,14.87,-64.0,10.06
-46.84,20.0,25.75,-76.0,14.8,-64.0,9.95
-45.59,20.0,26.58,-76.0,14.72,-64.0,9.86
-44.19,20.0,26.41,-76.0,14.65,-64.0,9.76
-42.71,20.0,25.24,-77.0,14.58,-64.0,9.66
-41.01,20.0,25.07,-77.0,14.5,-63.0,9.56
-38.95,20.0,25.9,-77.0,14.43,-63.0,9.47
-36.63,20.0,24.73,-77.0,14.36,-63.0,9.37
-33.86,20.0,24.57,-77.0,14.29,-62.0,9.28
-30.4,20.0,25.4,-77.0,14.22,-62.0,9.19
-26.22,20.0,24.24,-77.0,14.14,-62.0,9.09
-20.91,20.0,24.08,-77.0,14.07,-61.0,9.0
-13.76,20.0,25.92,-77.0,14.0,-61.0,8.91
-4.24,20.0,23.76,-77.0,13.93,-61.0,8.82
9.35,20.0,23.6,-77.0,13.86,-61.0,8.74
-65.0,20.0,25.44,-77.0,13.79,-60.0,8.65
-65.6,20.0,23.29,-77.0,13.73,-60.0,8.56
-66.19,20.0,23.13,-77.0,13.66,-60.0,8.48
-66.58,20.0,24.98,-77.0,13.59,-60.0,8.39
-67.17,20.0,22.83,-77.0,13.52,-60.0,8.31
-67.75,20.0,22.68,-77.0,13.45,-60.0,8.22
-68.11,20.0,24.53,-77.0,13.39,-60.0,8.14
-68.67,20.0,22.38,-77.0,13.32,-58.0,8.06
-69.21,20.0,22.23,-76.0,13.25,-58.0,7.98
-69.53,20.0,24.09,-76.0,13.19,-58.0,7.9
-70.04,20.0,21.94,-76.0,13.12,-58.0,7.82
-70.53,20.0,21.8,-76.0,13.05,-58.0,7.74
-70.8,20.0,23.65,-76.0,12.99,-58.0,7.67
-71.27,20.0,21.51,-76.0,12.92,-57.0,7.59
-71.7,20.0,21.37,-76.0,12.86,-57.0,7.51
-71.92,20.0,23.23,-76.0,12.8,-57.0,7.44
-72.33,20.0,21.09,-76.0,12.73,-57.0,7.36
-72.71,20.0,20.96,-76.0,12.67,-57.0,7.29
-72.88,20.0,22.82,-76.0,12.6,-55.0,7.22
-73.23,20.0,20.69,-76.0,12.54,-55.0,7.14
-73.57,20.0,20.55,-76.0,12.48,-55.0,7.07
-73.68,20.0,22.42,-76.0,12.42,-55.0,7.0
-73.99,20.0,20.29,-76.0,12.35,-54.0,6.93
-74.28,20.0,20.16,-75.0,12.29,-54.0,6.86
-74.46,20.0,21.03,-75.0,12.23,-54.0,6.79
-74.62,20.0,20.9,-75.0,12.17,-53.0,6.73
-74.87,20.0,19.77,-75.0,12.11,-53.0,6.66
-75.01,20.0,20.64,-75.0,12.05,-53.0,6.59
-75.24,20.0,19.52,-75.0,11.99,-52.0,6.53
-75.45,20.0,19.39,-75.0,11.93,-52.0,6.46
-75.55,20.0,20.27,-75.0,11.87,-52.0,6.4
-75.65,20.0,20.14,-75.0,11.81,-51.0,6.33
-75.84,20.0,19.02,-75.0,11.75,-51.0,6.27
-75.92,20.0,19.9,-75.0,11.69,-50.0,6.21
-76.0,20.0,19.78,-75.0,11.63,-48.0,6.15
-76.17,20.0,18.66,-75.0,11.57,-48.0,6.08
-76.24,20.0,19.54,-75.0,11.52,-47.0,6.02
-76.3,20.0,19.42,-74.0,11.46,-47.0,5.96
-76.46,20.0,18.3,-74.0,11.4,-46.0,5.9
-76.61,20.0,18.19,-74.0,11.34,-46.0,5.84
-76.65,20.0,19.07,-73.0,11.29,-45.0,5.79
-76.79,20.0,17.96,-73.0,11.23,-44.0,5.73
-76.82,20.0,18.85,-74.0,11.18,-42.0,5.67
-76.86,20.0,18.73,-74.0,11.12,-41.0,5.61
-76.99,20.0,17.62,-74.0,11.06,-39.0,5.56
-77.12,20.0,17.51,-74.0,11.01,-36.0,5.5
-77.14,20.0,18.4,-74.0,10.95,-34.0,5.45
-77.26,20.0,17.29,-74.0,10.9,-33.0,5.39
-77.37,20.0,17.18,-74.0,10.84,-29.0,5.34
-77.37,20.0,18.08,-74.0,10.79,-26.0,5.29
-77.48,20.0,16.97,-72.0,10.74,-23.0,5.23
-77.38,20.0,18.88,-72.0,10.68,-19.0,7.2
-76.9,20.0,22.77,-72.0,10.63,-13.0,9.14
-76.48,20.0,22.64,-72.0,10.58,3.0,11.07
-75.92,20.0,24.5,-72.0,10.52,16.0,12.97
-75.03,20.0,28.33,-72.0,10.47,36.0,14.86
-74.45,20.0,26.13,-72.0,10.42,-62.0,14.71
-73.94,20.0,25.93,-72.0,10.37,-62.0,14.56
-73.29,20.0,27.73,-72.0,10.31,-62.0,14.42
-72.92,20.0,25.54,-72.0,10.26,-62.0,14.27
-72.59,20.0,25.34,-72.0,10.21,-62.0,14.13
-72.1,20.0,27.15,-72.0,10.16,-62.0,13.99
-71.87,20.0,24.96,-71.0,10.11,-62.0,13.85
-71.67,20.0,24.77,-71.0,10.06,-62.0,13.71
-71.29,20.0,26.58,-71.0,10.01,-63.0,13.57
-71.16,20.0,24.4,-71.0,9.96,-63.0,13.44
-71.05,20.0,24.21,-71.0,9.91,-63.0,13.3
-70.76,20.0,26.03,-71.0,9.86,-63.0,13.17
-70.7,20.0,23.85,-71.0,9.81,-63.0,13.04
-70.66,20.0,23.67,-71.0,9.76,-63.0,12.91
-70.44,20.0,25.49,-71.0,9.71,-63.0,12.78
-70.44,20.0,23.32,-71.0,9.66,-63.0,12.65
-70.46,20.0,23.14,-71.0,9.62,-63.0,12.53
-70.28,20.0,24.97,-71.0,9.57,-63.0,12.4
-70.34,0.0,22.8,-70.0,9.52,-63.0,12.28
-70.4,0.0,22.63,-74.0,9.47,-67.0,12.15
-70.26,0.0,24.46,-77.0,9.42,-73.0,12.03
-70.35,0.0,22.29,-80.0,9.38,-77.0,11.91
-70.45,0.0,22.12,-82.0,9.33,-79.0,11.79
-70.35,0.0,23.96,-85.0,9.28,-82.0,11.67
-70.47,0.0,21.8,-86.0,9.24,-83.0,11.56
-70.59,0.0,21.63,-87.0,9.19,-85.0,11.44
-70.52,0.0,23.47,-90.0,9.15,-86.0,11.33
-70.66,0.0,21.31,-90.0,9.1,-87.0,11.21
-70.8,0.0,21.16,-91.0,9.05,-87.0,11.1
-70.75,0.0,23.0,-91.0,9.01,-89.0,10.99
-70.91,0.0,20.85,-91.0,8.96,-90.0,10.88
-71.07,0.0,20.69,-91.0,8.92,-90.0,10.77
-71.03,0.0,22.54,-92.0,8.87,-90.0,10.67
-71.2,0.0,20.39,-92.0,8.83,-90.0,10.56
-71.37,0.0,20.24,-92.0,8.79,-91.0,10.45
-71.44,0.0,21.09,-92.0,8.74,-91.0,10.35
-71.62,0.0,19.94,-92.0,8.7,-91.0,10.24
-71.79,0.0,19.8,-92.0,8.65,-91.0,10.14
-71.76,0.0,21.65,-92.0,8.61,-91.0,10.04
-71.94,0.0,19.51,-92.0,8.57,-91.0,9.94
-72.12,0.0,19.37,-92.0,8.53,-91.0,9.84
-72.19,0.0,20.23,-92.0,8.48,-91.0,9.74
-72.37,0.0,19.09,-92.0,8.44,-91.0,9.65
-72.54,0.0,18.95,-92.0,8.4,-91.0,9.55
-72.51,0.0,20.81,-92.0,8.36,-91.0,9.45
-72.69,0.0,18.67,-92.0,8.31,-91.0,9.36
-72.86,0.0,18.54,-92.0,8.27,-91.0,9.27
-72.93,0.0,19.4,-92.0,8.23,-91.0,9.17
-73.1,0.0,18.27,-92.0,8.19,-91.0,9.08
-73.27,0.0,18.14,-92.0,8.15,-90.0,8.99
-73.33,0.0,19.01,-91.0,8.11,-90.0,8.9
-73.49,0.0,17.88,-91.0,8.07,-90.0,8.81
-73.65,0.0,17.75,-91.0,8.03,-90.0,8.72
-73.7,0.0,18.62,-91.0,7.99,-90.0,8.64
-73.86,0.0,17.5,-91.0,7.95,-90.0,8.55
-74.01,0.0,17.37,-91.0,7.91,-90.0,8.46
-74.05,0.0,18.25,-91.0,7.87,-90.0,8.38
-74.1,0.0,18.12,-91.0,7.83,-90.0,8.3
-74.25,0.0,17.0,-91.0,7.79,-90.0,8.21
-74.29,0.0,17.88,-91.0,7.75,-90.0,8.13
-74.34,0.0,17.76,-91.0,7.71,-90.0,8.05
-74.49,0.0,16.64,-91.0,7.67,-90.0,7.97
-74.63,0.0,16.52,-91.0,7.64,-90.0,7.89
-74.67,0.0,17.41,-91.0,7.6,-90.0,7.81
-74.81,0.0,16.29,-91.0,7.56,-90.0,7.73
-74.85,0.0,17.18,-91.0,7.52,-90.0,7.65
-74.88,0.0,17.06,-91.0,7.48,-90.0,7.58
-75.02,0.0,15.95,-91.0,7.45,-90.0,7.5
-75.16,0.0,15.84,-91.0,7.41,-90.0,7.43
-75.08,0.0,17.73,-91.0,7.37,-90.0,7.35
-75.22,0.0,15.61,-91.0,7.34,-90.0,7.28
-75.36,0.0,15.51,-91.0,7.3,-90.0,7.21
-75.38,0.0,16.4,-91.0,7.26,-90.0,7.13
-75.51,0.0,15.29,-91.0,7.23,-90.0,7.06
-75.63,0.0,15.18,-91.0,7.19,-90.0,6.99
-75.55,0.0,17.08,-91.0,7.15,-90.0,6.92
-75.68,0.0,14.97,-91.0,7.12,-90.0,6.85
-75.8,0.0,14.87,-91.0,7.08,-90.0,6.79
-75.72,0.0,16.76,-91.0,7.05,-90.0,6.72
-75.85,0.0,14.66,-91.0,7.01,-90.0,6.65
-75.97,0.0,14.56,-91.0,6.98,-90.0,6.58
-75.89,0.0,16.46,-91.0,6.94,-90.0,6.52
-76.02,0.0,14.36,-90.0,6.91,-90.0,6.45
-76.14,0.0,14.26,-90.0,6.87,-89.0,6.39
-76.05,0.0,16.16,-90.0,6.84,-89.0,6.32
-76.18,0.0,14.06,-90.0,6.8,-89.0,6.26
-76.3,0.0,13.97,-90.0,6.77,-89.0,6.2
-76.31,0.0,14.87,-90.0,6.74,-89.0,6.14
-76.43,0.0,13.78,-90.0,6.7,-89.0,6.07
-76.54,0.0,13.68,-90.0,6.67,-89.0,6.01
-76.54,0.0,14.59,-90.0,6.64,-89.0,5.95
-76.54,0.0,14.5,-90.0,6.6,-89.0,5.89
-76.65,0.0,13.4,-90.0,6.57,-89.0,5.84
-76.66,0.0,14.31,-90.0,6.54,-89.0,5.78
-76.66,0.0,14.22,-90.0,6.5,-89.0,5.72
-76.77,0.0,13.13,-90.0,6.47,-89.0,5.66
-76.88,0.0,13.04,-90.0,6.44,-89.0,5.61
-76.77,0.0,14.96,-89.0,6.41,-89.0,5.55
-76.88,0.0,12.87,-90.0,6.37,-89.0,5.49
-76.99,0.0,12.78,-90.0,6.34,-89.0,5.44
-76.88,0.0,14.7,-90.0,6.31,-89.0,5.38
-77.0,0.0,12.61,-90.0,6.28,-89.0,5.33
-77.1,0.0,12.53,-90.0,6.25,-89.0,5.28
-77.0,0.0,14.44,-90.0,6.22,-89.0,5.22
-77.11,0.0,12.36,-90.0,6.19,-89.0,5.17
-77.21,0.0,12.28,-90.0,6.15,-89.0,5.12
-77.1,0.0,14.19,-90.0,6.12,-89.0,5.07
-77.22,0.0,12.11,-90.0,6.09,-89.0,5.02
-77.32,0.0,12.03,-90.0,6.06,-89.0,4.97
-77.21,0.0,13.95,-90.0,6.03,-89.0,4.92
-77.32,0.0,11.87,-90.0,6.0,-89.0,4.87
-77.42,0.0,11.79,-90.0,5.97,-89.0,4.82
-77.32,0.0,13.72,-90.0,5.94,-87.0,4.77
-77.42,0.0,11.64,-88.0,5.91,-87.0,4.73
-77.52,0.0,11.56,-88.0,5.88,-87.0,4.68
-77.41,0.0,13.49,-88.0,5.85,-87.0,4.63
-77.52,0.0,11.41,-88.0,5.82,-87.0,4.58
-77.62,0.0,11.33,-88.0,5.8,-87.0,4.54
-77.51,0.0,13.26,-88.0,5.77,-87.0,4.49
-77.62,0.0,11.19,-88.0,5.74,-87.0,4.45
-77.71,0.0,11.11,-88.0,5.71,-87.0,4.4
-77.6,0.0,13.04,-88.0,5.68,-87.0,4.36
-77.7,0.0,10.97,-88.0,5.65,-87.0,4.32
-77.8,0.0,10.9,-88.0,5.62,-87.0,4.27
-77.69,0.0,12.83,-88.0,5.6,-87.0,4.23
-77.79,0.0,10.76,-88.0,5.57,-87.0,4.19
-77.88,0.0,10.69,-88.0,5.54,-87.0,4.15
-77.87,0.0,11.62,-88.0,5.51,-87.0,4.1
-77.96,0.0,10.55,-88.0,5.48,-87.0,4.06
-78.04,0.0,10.48,-89.0,5.46,-87.0,4.02
-78.01,0.0,11.41,-88.0,5.43,-87.0,3.98
-77.99,0.0,11.35,-88.0,5.4,-87.0,3.94
-78.08,0.0,10.28,-88.0,5.38,-87.0,3.9
-78.15,0.0,10.21,-88.0,5.35,-87.0,3.86
-78.02,0.0,12.15,-88.0,5.32,-87.0,3.83
-78.11,0.0,10.08,-88.0,5.3,-87.0,3.79
-78.19,0.0,10.02,-88.0,5.27,-87.0,3.75
-78.07,0.0,11.96,-88.0,5.24,-87.0,3.71
-78.16,0.0,9.89,-88.0,5.22,-87.0,3.68
-78.24,0.0,9.83,-88.0,5.19,-87.0,3.64
-78.11,0.0,11.77,-88.0,5.16,-87.0,3.6
-78.2,0.0,9.7,-88.0,5.14,-87.0,3.57
-78.29,0.0,9.64,-89.0,5.11,-87.0,3.53
-78.16,0.0,11.58,-88.0,5.09,-87.0,3.5
-78.25,0.0,9.52,-88.0,5.06,-87.0,3.46
-78.33,0.0,9.46,-87.0,5.04,-87.0,3.43
-78.21,0.0,11.4,-87.0,5.01,-86.0,3.39
-78.3,0.0,9.34,-87.0,4.99,-86.0,3.36
-78.38,0.0,9.29,-87.0,4.96,-86.0,3.32
-78.26,0.0,11.23,-87.0,4.94,-86.0,3.29
-78.35,0.0,9.17,-87.0,4.91,-86.0,3.26
-78.43,0.0,9.11,-87.0,4.89,-86.0,3.23
-78.3,0.0,11.06,-87.0,4.86,-86.0,3.19
-78.39,0.0,9.0,-87.0,4.84,-86.0,3.16
-78.48,0.0,8.94,-87.0,4.81,-86.0,3.13
-78.35,0.0,10.89,-87.0,4.79,-86.0,3.1
-78.44,0.0,8.83,-87.0,4.77,-86.0,3.07
-78.52,0.0,8.78,-87.0,4.74,-86.0,3.04
-78.39,0.0,10.73,-87.0,4.72,-86.0,3.01
-78.48,0.0,8.67,-87.0,4.7,-86.0,2.98
-78.56,0.0,8.62,-87.0,4.67,-86.0,2.95
-78.43,0.0,10.57,-87.0,4.65,-86.0,2.92
-78.52,0.0,8.51,-87.0,4.63,-86.0,2.89
-78.6,0.0,8.46,-87.0,4.6,-86.0,2.86
-78.47,0.0,10.41,-87.0,4.58,-86.0,2.83
-78.56,0.0,8.36,-87.0,4.56,-86.0,2.8
-78.64,0.0,8.31,-87.0,4.53,-86.0,2.77
-78.51,0.0,10.26,-87.0,4.51,-86.0,2.75
-78.59,0.0,8.21,-87.0,4.49,-86.0,2.72
-78.67,0.0,8.16,-87.0,4.47,-86.0,2.69
-78.64,0.0,9.11,-87.0,4.44,-85.0,2.66
-78.61,0.0,9.06,-87.0,4.42,-85.0,2.64
-78.69,0.0,8.01,-87.0,4.4,-85.0,2.61
-78.76,0.0,7.96,-87.0,4.38,-85.0,2.59
-78.62,0.0,9.91,-87.0,4.36,-85.0,2.56
-78.7,0.0,7.87,-87.0,4.33,-85.0,2.53
-78.77,0.0,7.82,-87.0,4.31,-85.0,2.51
-78.64,0.0,9.77,-87.0,4.29,-85.0,2.48
-78.72,0.0,7.73,-86.0,4.27,-85.0,2.46
-78.79,0.0,7.68,-86.0,4.25,-85.0,2.43
-78.75,0.0,8.64,-86.0,4.23,-85.0,2.41
-78.72,0.0,8.59,-86.0,4.21,-85.0,2.39
-78.79,0.0,7.55,-86.0,4.18,-85.0,2.36
-78.86,0.0,7.5,-86.0,4.16,-85.0,2.34
-78.72,0.0,9.46,-86.0,4.14,-85.0,2.31
-78.79,0.0,7.41,-86.0,4.12,-85.0,2.29
-78.86,0.0,7.37,-86.0,4.1,-85.0,2.27
-78.72,0.0,9.33,-86.0,4.08,-85.0,2.25
-78.8,0.0,7.28,-86.0,4.06,-85.0,2.22
-78.87,0.0,7.24,-86.0,4.04,-85.0,2.2
-78.83,0.0,8.2,-86.0,4.02,-85.0,2.18
-78.79,0.0,8.16,-86.0,4.0,-85.0,2.16
-78.86,0.0,7.12,-86.0,3.98,-85.0,2.14
-78.93,0.0,7.07,-86.0,3.96,-85.0,2.11
-78.78,0.0,9.03,-86.0,3.94,-85.0,2.09
-78.86,0.0,6.99,-86.0,3.92,-85.0,2.07
-78.92,0.0,6.95,-86.0,3.9,-85.0,2.05
-78.78,0.0,8.91,-86.0,3.88,-85.0,2.03
-78.85,0.0,6.87,-86.0,3.86,-84.0,2.01
-78.92,0.0,6.83,-86.0,3.84,-84.0,1.99
-78.88,0.0,7.79,-86.0,3.82,-84.0,1.97
-78.84,0.0,7.76,-86.0,3.8,-84.0,1.95
-78.91,0.0,6.72,-86.0,3.78,-84.0,1.93
-78.97,0.0,6.68,-86.0,3.77,-84.0,1.91
-78.82,0.0,8.64,-86.0,3.75,-84.0,1.89
-78.9,0.0,6.6,-86.0,3.73,-84.0,1.87
-78.96,0.0,6.57,-86.0,3.71,-84.0,1.86
-78.81,0.0,8.53,-86.0,3.69,-84.0,1.84
-78.89,0.0,6.49,-86.0,3.67,-84.0,1.82
-78.95,0.0,6.45,-86.0,3.65,-84.0,1.8
-78.81,0.0,8.42,-86.0,3.64,-84.0,1.78
-78.88,0.0,6.38,-86.0,3.62,-84.0,1.76
-78.95,0.0,6.35,-86.0,3.6,-84.0,1.75
-78.91,0.0,7.31,-86.0,3.58,-84.0,1.73
-78.87,0.0,7.28,-86.0,3.56,-84.0,1.71
-78.94,0.0,6.24,-85.0,3.55,-84.0,1.7
-79.0,0.0,6.21,-84.0,3.53,-84.0,1.68
-78.95,0.0,7.17,-85.0,3.51,-84.0,1.66
-79.0,0.0,6.14,-85.0,3.49,-84.0,1.64
-79.05,0.0,6.1,-85.0,3.48,-84.0,1.63
-78.9,0.0,8.07,-84.0,3.46,-84.0,1.61
-78.96,0.0,6.04,-85.0,3.44,-84.0,1.6
-79.02,0.0,6.0,-84.0,3.42,-84.0,1.58
-78.97,0.0,6.97,-85.0,3.41,-84.0,1.56
-79.02,0.0,5.94,-85.0,3.39,-84.0,1.55
-79.07,0.0,5.91,-84.0,3.37,-84.0,1.53
-78.91,0.0,7.87,-85.0,3.36,-84.0,1.52
-78.97,0.0,5.84,-84.0,3.34,-84.0,1.5
-79.02,0.0,5.81,-84.0,3.32,-84.0,1.49
-78.97,0.0,6.78,-84.0,3.31,-84.0,1.47
-79.02,0.0,5.75,-84.0,3.29,-84.0,1.46
-79.07,0.0,5.72,-84.0,3.27,-84.0,1.44
-78.91,0.0,7.69,-84.0,3.26,-84.0,1.43
